Date,DJIA
2016-03-30,0.0047382897408019264
2016-03-31,-0.001781956205152091
2016-04-01,0.006087622805492687
2016-04-04,-0.0031332986750221004
2016-04-05,-0.0075367698878051614
2016-04-06,0.00640393214170798
2016-04-07,-0.009826673331409186
2016-04-08,0.0019952159353622267
2016-04-11,-0.0011691885373742439
2016-04-12,0.009389154290822876
2016-04-13,0.01055395623192501
2016-04-14,0.0010135195193301527
2016-04-15,-0.0016159798970009076
2016-04-18,0.005961695858569316
2016-04-19,0.002746001629397643
2016-04-20,0.002363513249338034
2016-04-21,-0.0062858259158644625
2016-04-22,0.0011806170271693173
2016-04-25,-0.0014724579948621752
2016-04-26,0.0007275909958630589
2016-04-27,0.002847668516185564
2016-04-28,-0.011683641732398553
2016-04-29,-0.0032034047553664013
2016-05-02,0.006612012346232543
2016-05-03,-0.007839066822673657
2016-05-04,-0.005613818657626002
2016-05-05,0.0005354389431968531
2016-05-06,0.004525294715361783
2016-05-09,-0.0019571289995390373
2016-05-10,0.012563005864258292
2016-05-11,-0.012116590399174676
2016-05-12,0.0005296593230792457
2016-05-13,-0.010450026099715015
2016-05-16,0.010002134085624448
2016-05-17,-0.01020458576664629
2016-05-18,-0.00019174739703742283
2016-05-19,-0.005204583340808977
2016-05-20,0.0037589651531741985
2016-05-23,-0.000457676323402767
2016-05-24,0.012183270473115293
2016-05-25,0.008215213328600424
2016-05-26,-0.0013007697068689872
2016-05-27,0.002520244116947179
2016-05-31,-0.004812869812543585
2016-06-01,0.00013890343806322036
2016-06-02,0.0027482592546521634
2016-06-03,-0.0017658375471062415
2016-06-06,0.0063609336842445074
2016-06-07,0.001001612061370949
2016-06-08,0.003722290375232973
2016-06-09,-0.0011030975900208073
2016-06-10,-0.006663794656562527
2016-06-13,-0.007436711317108213
2016-06-14,-0.003251668955824627
2016-06-15,-0.0019604380702243906
2016-06-16,0.005268072128078671
2016-06-17,-0.003267305457099523
2016-06-20,0.007338489904949119
2016-06-21,0.0013963218672736755
2016-06-22,-0.002742632072352813
2016-06-23,0.012948789981309883
2016-06-24,-0.033885843645639846
2016-06-27,-0.014971180301136422
2016-06-28,0.015722094035155454
2016-06-29,0.016367809066796246
2016-06-30,0.013298378440906644
2016-07-01,0.0010808096377457055
2016-07-05,-0.006058708757282427
2016-07-06,0.004372045576735983
2016-07-07,-0.0012689750851642145
2016-07-08,0.01401771597448831
2016-07-11,0.0044189453361491715
2016-07-12,0.006624277179156701
2016-07-13,0.0013325517002489295
2016-07-14,0.007309500586029305
2016-07-15,0.0005479520292905882
2016-07-18,0.000891094685772087
2016-07-19,0.0014006859788708859
2016-07-20,0.0019408110510676924
2016-07-21,-0.004183850795979938
2016-07-22,0.002895634998737462
2016-07-25,-0.004188772411399588
2016-07-26,-0.0010442050317227558
2016-07-27,-8.553098991814778e-05
2016-07-28,-0.0008564403947619592
2016-07-29,-0.001306291629182943
2016-08-01,-0.0015044546076544707
2016-08-02,-0.004930326073910418
2016-08-03,0.0022513370980041802
2016-08-04,-0.0001606765867611104
2016-08-05,0.010433630437674646
2016-08-08,-0.0007679354963674445
2016-08-09,0.00020301473722561525
2016-08-10,-0.002017510524377819
2016-08-11,0.0063722718737440065
2016-08-12,-0.0019904257259245606
2016-08-15,0.003207287276316473
2016-08-16,-0.004509069597757542
2016-08-17,0.001181538313824948
2016-08-18,0.0012791990457901026
2016-08-19,-0.0024265854458223046
2016-08-22,-0.001247826594108159
2016-08-23,0.0009649983351012192
2016-08-24,-0.00354878120952995
2016-08-25,-0.0017893757243050423
2016-08-26,-0.002873405630947623
2016-08-29,0.005848736176725655
2016-08-30,-0.0026314370006284005
2016-08-31,-0.002894713948158656
2016-09-01,0.0010010347882674075
2016-09-02,0.003944783632827464
2016-09-06,0.0024961226816888615
2016-09-07,-0.0006461559306062403
2016-09-08,-0.0024954182139594883
2016-09-09,-0.021345392600114477
2016-09-12,0.013249385782553524
2016-09-13,-0.014096552323938027
2016-09-14,-0.0017701284818797403
2016-09-15,0.00985379586870061
2016-09-16,-0.004869171316458587
2016-09-19,-0.00020033653088680214
2016-09-20,0.0005403379585959822
2016-09-21,0.009031364260213337
2016-09-22,0.005398674022625949
2016-09-23,-0.007123120674019323
2016-09-26,-0.009124091884992525
2016-09-27,0.007376178861516536
2016-09-28,0.00608611051882102
2016-09-29,-0.010676070170999252
2016-09-30,0.009077721104143288
2016-10-03,-0.002965934848219609
2016-10-04,-0.004678486590638853
2016-10-05,0.006196460510719648
2016-10-06,-0.0006853715221134538
2016-10-07,-0.0015332274475189367
2016-10-10,0.004854520190368916
2016-10-11,-0.010932319232161092
2016-10-12,0.0008571544927242769
2016-10-13,-0.0024944482299460446
2016-10-14,0.0021792109063711873
2016-10-17,-0.0028657722623093296
2016-10-18,0.004176566971234141
2016-10-19,0.0022398316878542435
2016-10-20,-0.0022122932386211547
2016-10-21,-0.0009161078953359159
2016-10-24,0.004260971622512377
2016-10-25,-0.0029501003784381252
2016-10-26,0.0016544719545987796
2016-10-27,-0.0016292023111684761
2016-10-28,-0.0004672748513470104
2016-10-31,-0.0010334968036341818
2016-11-01,-0.005805196492724263
2016-11-02,-0.0042944257143615605
2016-11-03,-0.0016131003804537025
2016-11-04,-0.0023641406140818555
2016-11-07,0.020757743455228184
2016-11-08,0.004005598510629316
2016-11-09,0.014015865357007717
2016-11-10,0.01173722706881053
2016-11-11,0.002115033435846847
2016-11-14,0.0011157510640931179
2016-11-15,0.0028815511477398026
2016-11-16,-0.0029022748058621373
2016-11-17,0.001891001779620316
2016-11-18,-0.0018985910999306244
2016-11-21,0.004704266291802206
2016-11-22,0.003543851243969387
2016-11-23,0.003117691066763184
2016-11-25,0.0036137026758267243
2016-11-28,-0.0028320716434275806
2016-11-29,0.001240933205497008
2016-11-30,0.00010357233654390008
2016-12-01,0.0035741011408834122
2016-12-02,-0.0011207713854334278
2016-12-05,0.0023901569546589396
2016-12-06,0.0018494285076862127
2016-12-07,0.0154707696965104
2016-12-08,0.0033346637487443598
2016-12-09,0.007241419036934316
2016-12-12,0.002003359792049908
2016-12-13,0.00579807833088597
2016-12-14,-0.005960543585095568
2016-12-15,0.003016842193555691
2016-12-16,-0.00044479000962871496
2016-12-19,0.0019981641417874396
2016-12-20,0.004604854143764658
2016-12-21,-0.0016349850224968154
2016-12-22,-0.001157362518025895
2016-12-23,0.0007495244138162604
2016-12-27,0.0005632899740164454
2016-12-28,-0.005583311952964465
2016-12-29,-0.000700847792442727
2016-12-30,-0.002884981040581769
2017-01-03,0.006029579033391519
2017-01-04,0.0030379801052333733
2017-01-05,-0.0021497718107816866
2017-01-06,0.0032419107309502593
2017-01-09,-0.0038279244875442098
2017-01-10,-0.001601596646900072
2017-01-11,0.004973425715502966
2017-01-12,-0.0031712143512449
2017-01-13,-0.0002649203785631826
2017-01-17,-0.0029649872602193206
2017-01-18,-0.001112073658305679
2017-01-19,-0.0036516704064697425
2017-01-20,0.004806795295926758
2017-01-23,-0.0013819561777351774
2017-01-24,0.005700110372129474
2017-01-25,0.007824089277145951
2017-01-26,0.0016144891176970155
2017-01-27,-0.00035475305941723434
2017-01-30,-0.006103801364986339
2017-01-31,-0.005359787404064398
2017-02-01,0.0013516657237355734
2017-02-02,-0.00030311775314628697
2017-02-03,0.009381524974673594
2017-02-06,-0.0009486611704195846
2017-02-07,0.0018885072610956843
2017-02-08,-0.0017893828524897515
2017-02-09,0.005887032322920982
2017-02-10,0.004807001057001825
2017-02-13,0.007044669946772553
2017-02-14,0.004519364892977995
2017-02-15,0.005240297961814244
2017-02-16,0.000383767233517629
2017-02-17,0.00020762841182642156
2017-02-21,0.005767500284577398
2017-02-22,0.0015715956889070792
2017-02-23,0.0016712250802779494
2017-02-24,0.0005497009634267691
2017-02-27,0.0007530433391074176
2017-02-28,-0.001209324149768376
2017-03-01,0.014573661626970491
2017-03-02,-0.005331619302346935
2017-03-03,0.0001304688947927346
2017-03-06,-0.0024455774861821267
2017-03-07,-0.0014116444777344528
2017-03-08,-0.0032989290031611995
2017-03-09,0.00011790449529858194
2017-03-10,0.0021474066924964674
2017-03-13,-0.0010285614547715927
2017-03-14,-0.0021124617189386408
2017-03-15,0.005410014478757663
2017-03-16,-0.000742183971194188
2017-03-17,-0.0009520930653478255
2017-03-20,-0.00041883457528446577
2017-03-21,-0.011377174461406181
2017-03-22,-0.0003246071804242634
2017-03-23,-0.0002284804415259023
2017-03-24,-0.002897835690787498
2017-03-27,-0.0022207532468049296
2017-03-28,0.007324201951283138
2017-03-29,-0.002037518416539874
2017-03-30,0.003348121856320052
2017-03-31,-0.003148783655345988
2017-04-03,-0.0006296097695472902
2017-04-04,0.0018900192832473905
2017-04-05,-0.001986048945467278
2017-04-06,0.0007167144681259341
2017-04-07,-0.00033149233937934675
2017-04-10,9.294697020778564e-05
2017-04-11,-0.00032523688874608325
2017-04-12,-0.0028783371507508093
2017-04-13,-0.006731270473237627
2017-04-17,0.008979987135296241
2017-04-18,-0.005506665986504178
2017-04-19,-0.005788015686074455
2017-04-20,0.00853835117289492
2017-04-21,-0.0015040384195590395
2017-04-24,0.010518463415976509
2017-04-25,0.011184248646801898
2017-04-26,-0.001001580184135542
2017-04-27,0.00029750691994578915
2017-04-28,-0.0019455540877534316
2017-05-01,-0.0012916986466777747
2017-05-02,0.0017419253374115762
2017-05-03,0.0003823297108502821
2017-05-04,-0.00030679063170258036
2017-05-05,0.002647487175767793
2017-05-08,0.00025419427527340055
2017-05-09,-0.001737079518328577
2017-05-10,-0.0015575069422982812
2017-05-11,-0.0011311335246750875
2017-05-12,-0.0010904005445747655
2017-05-15,0.004083441317857428
2017-05-16,-0.00010434941583414847
2017-05-17,-0.017770484038179712
2017-05-18,0.0027218923246010718
2017-05-19,0.006863484414052712
2017-05-22,0.004325447109944092
2017-05-23,0.0020617577632326967
2017-05-24,0.0035586056616427886
2017-05-25,0.0033565527976897602
2017-05-26,-0.00012663891789033155
2017-05-30,-0.0024102429116075186
2017-05-31,-0.00099005404339092
2017-06-01,0.006451118675166345
2017-06-02,0.0029374218304016875
2017-06-05,-0.001049217047566553
2017-06-06,-0.0022568214498164263
2017-06-07,0.0017722641901725122
2017-06-08,0.0004174918957591256
2017-06-09,0.004222413905179634
2017-06-12,-0.001706507674188673
2017-06-13,0.004370042555351894
2017-06-14,0.002160953984537084
2017-06-15,-0.0006858693640905411
2017-06-16,0.001141339884745074
2017-06-19,0.006767164583430629
2017-06-20,-0.0028728523122392158
2017-06-21,-0.002660406857282638
2017-06-22,-0.0005950591752277301
2017-06-23,-0.0001182064170658359
2017-06-26,0.000691338242963857
2017-06-27,-0.004618995793531866
2017-06-28,0.006754798663887618
2017-06-29,-0.007810912573419926
2017-06-30,0.0029408313215968374
2017-07-03,0.0060721739279194775
2017-07-05,-5.119398373398809e-05
2017-07-06,-0.007362399122000984
2017-07-07,0.0044231054630601285
2017-07-10,-0.00027179509349661846
2017-07-11,2.5727199360892072e-05
2017-07-12,0.00574851269595511
2017-07-13,0.0009729278251915385
2017-07-14,0.003927529242381267
2017-07-17,-0.0003706270231148556
2017-07-18,-0.0025423460214655247
2017-07-19,0.0030600396767703764
2017-07-20,-0.001338710678927435
2017-07-21,-0.001467208411645493
2017-07-24,-0.0031001006788309304
2017-07-25,0.004660390169793249
2017-07-26,0.004514789162843202
2017-07-27,0.003939983287209348
2017-07-28,0.0015488581640192844
2017-07-31,0.0027855120805280187
2017-08-01,0.0033255851737108433
2017-08-02,0.002382102679580944
2017-08-03,0.00044782282964939135
2017-08-04,0.003028722228769265
2017-08-07,0.001159172344580739
2017-08-08,-0.001495589569320166
2017-08-09,-0.0016590473707548403
2017-08-10,-0.009283516052091323
2017-08-11,0.0006551245411692275
2017-08-14,0.006194008645878268
2017-08-15,0.00024003665820671038
2017-08-16,0.001176367913903631
2017-08-17,-0.012446778690246574
2017-08-18,-0.0035042824531575922
2017-08-21,0.0013490609333814962
2017-08-22,0.00903717675516913
2017-08-23,-0.004009188116664397
2017-08-24,-0.0013153005205147617
2017-08-25,0.0013895686948410813
2017-08-28,-0.00024157013784809056
2017-08-29,0.0026122388153002607
2017-08-30,0.0012375984462444922
2017-08-31,0.00254288458017915
2017-09-01,0.0017979204670250937
2017-09-05,-0.01065375121995027
2017-09-06,0.0024975544760383883
2017-09-07,-0.0010483173543676116
2017-09-08,0.0005971951998093861
2017-09-11,0.011908550788372052
2017-09-12,0.002787741093825513
2017-09-13,0.0017776826477970964
2017-09-14,0.002044427019226358
2017-09-15,0.002921135499062144
2017-09-18,0.002829567272060629
2017-09-19,0.001766627300413548
2017-09-20,0.0018680181772940951
2017-09-21,-0.0023807768478339986
2017-09-22,-0.0004311698031591593
2017-09-25,-0.0023937799473738863
2017-09-26,-0.0005278742296286332
2017-09-27,0.0025305068410979015
2017-09-28,0.0018123094364932424
2017-09-29,0.0010674416847147317
2017-10-02,0.006806924975020445
2017-10-03,0.0037269174892642365
2017-10-04,0.0008820331359793432
2017-10-05,0.005019495361448412
2017-10-06,-7.555098190548115e-05
2017-10-09,-0.0005532533587350175
2017-10-10,0.003058264573866376
2017-10-11,0.0018488690690672271
2017-10-12,-0.0013938272996485424
2017-10-13,0.0013445525313955375
2017-10-16,0.003726883319423946
2017-10-17,0.0017632349392937563
2017-10-18,0.0069642603723971686
2017-10-19,0.00023488846930397322
2017-10-20,0.007148966784029875
2017-10-23,-0.0023434689418573296
2017-10-24,0.007209723715512206
2017-10-25,-0.004790545984933892
2017-10-26,0.0030604409459471515
2017-10-27,0.0014243100046404944
2017-10-30,-0.003646348380041964
2017-10-31,0.0012206225995028408
2017-11-01,0.0024711869609421733
2017-11-02,0.004112270262048634
2017-11-03,0.0003318374640512989
2017-11-06,0.0003921319707451687
2017-11-07,0.00037414598959206735
2017-11-08,0.0002601709168712496
2017-11-09,-0.004304136785462043
2017-11-10,-0.0016933176263784766
2017-11-13,0.0007466537337856849
2017-11-14,-0.0012896289898131075
2017-11-15,-0.005903226433545683
2017-11-16,0.008039097281176133
2017-11-17,-0.004267951523144409
2017-11-20,0.003086270328015006
2017-11-21,0.00685009555839966
2017-11-22,-0.002740488164719057
2017-11-24,0.0013521339757471829
2017-11-27,0.0009673602150810368
2017-11-28,0.010853400449700956
2017-11-29,0.004361707043920804
2017-11-30,0.013853822289271678
2017-12-01,-0.0016792674084282755
2017-12-04,0.002412591904904504
2017-12-05,-0.004504319782421162
2017-12-06,-0.0016430693200462088
2017-12-07,0.002923266440380212
2017-12-08,0.004860491189371485
2017-12-11,0.002337488851229086
2017-12-12,0.00487047247131045
2017-12-13,0.0032903310241025885
2017-12-14,-0.0031225621120233304
2017-12-15,0.005837939618601018
2017-12-18,0.005697730993414529
2017-12-19,-0.0015105242749774428
2017-12-20,-0.001135119901231052
2017-12-21,0.002250149979719618
2017-12-22,-0.0011390600583266464
2017-12-26,-0.00031710390948325173
2017-12-27,0.0011351169607720646
2017-12-28,0.002551393273744429
2017-12-29,-0.004762517000142741
2018-01-02,0.0042391733848936575
2018-01-03,0.003974777757767223
2018-01-04,0.006116965502367844
2018-01-05,0.008803075943568661
2018-01-08,-0.0005087447501194164
2018-01-09,0.004066004083771668
2018-01-10,-0.000656663227551646
2018-01-11,0.008104322158873689
2018-01-12,0.008932996758427514
2018-01-16,-0.0004003411339426055
2018-01-17,0.012514743361019764
2018-01-18,-0.0037464065526441326
2018-01-19,0.0020720481515104083
2018-01-22,0.005480225408861283
2018-01-23,-0.0001445401629801557
2018-01-24,0.0015760135947007203
2018-01-25,0.005358421585757389
2018-01-26,0.008484206594071564
2018-01-29,-0.006658616429586761
2018-01-30,-0.013713954938659345
2018-01-31,0.0027802394481224457
2018-02-01,0.0014271962599510246
2018-02-02,-0.025423200400728097
2018-02-05,-0.046048851388396095
2018-02-06,0.023290288089296896
2018-02-07,-0.0007795167795632274
2018-02-08,-0.041492554761935585
2018-02-09,0.013848829408222851
2018-02-12,0.016963781173851444
2018-02-13,0.0015925880349481059
2018-02-14,0.010269334514910078
2018-02-15,0.012327676969388301
2018-02-16,0.0007544222326232308
2018-02-20,-0.010096634044857722
2018-02-21,-0.006688258569583105
2018-02-22,0.006641771019220144
2018-02-23,0.013921283426141962
2018-02-26,0.015775561079937273
2018-02-27,-0.011639390765702973
2018-02-28,-0.014987392327478921
2018-03-01,-0.016789140808196712
2018-03-02,-0.0028818715982589227
2018-03-05,0.013721509004625876
2018-03-06,0.000376259915198629
2018-03-07,-0.003325806517695429
2018-03-08,0.0037841297761527226
2018-03-09,0.017695343011190356
2018-03-12,-0.006201944680574556
2018-03-13,-0.006814517655425512
2018-03-14,-0.009953607575495016
2018-03-15,0.00466679294047867
2018-03-16,0.0029287852659150015
2018-03-19,-0.013452768043625829
2018-03-20,0.004727959033666629
2018-03-21,-0.0018181944560511365
2018-03-22,-0.029349761259150786
2018-03-23,-0.017726577556324452
2018-03-26,0.028444937911019652
2018-03-27,-0.014250067242421616
2018-03-28,-0.0003894344955951423
2018-03-29,0.010679510590611008
2018-04-02,-0.01903986389204193
2018-04-03,0.016459431719853868
2018-04-04,0.009609202053135757
2018-04-05,0.009928986787913985
2018-04-06,-0.02336077460534758
2018-04-09,0.0019362515733165608
2018-04-10,0.01788642599646706
2018-04-11,-0.008954063473041618
2018-04-12,0.012137587749307732
2018-04-13,-0.00502021407986164
2018-04-16,0.008739622680236536
2018-04-17,0.008692119698004985
2018-04-18,-0.001555699404802935
2018-04-19,-0.0033610575066932435
2018-04-20,-0.008187799205981672
2018-04-23,-0.0005825138073576319
2018-04-24,-0.01736529046123303
2018-04-25,0.0024849689297585797
2018-04-26,0.009903315413341884
2018-04-27,-0.00045844234956959884
2018-04-30,-0.0060893385239516595
2018-05-01,-0.0026527836121845727
2018-05-02,-0.007223119038175296
2018-05-03,0.00021608886501511826
2018-05-04,0.013888729054131188
2018-05-07,0.003907697422520062
2018-05-08,0.00011867582159741374
2018-05-09,0.007484669384341114
2018-05-10,0.008026481444048938
2018-05-11,0.003704218617109012
2018-05-14,0.0027481683138450563
2018-05-15,-0.007751187630103518
2018-05-16,0.002530498395137526
2018-05-17,-0.002218473686318778
2018-05-18,4.4888560197797744e-05
2018-05-21,0.012065471767864544
2018-05-22,-0.007151354857933279
2018-05-23,0.0021099913505218115
2018-05-24,-0.0030156849994353863
2018-05-25,-0.0023646013998686044
2018-05-29,-0.015821888397455464
2018-05-30,0.012574378288186194
2018-05-31,-0.01021330092558903
2018-06-01,0.008984785907586001
2018-06-04,0.007244854370348275
2018-06-05,-0.0005524766641775702
2018-06-06,0.013968162462325573
2018-06-07,0.0037786548641114415
2018-06-08,0.0029760278906763027
2018-06-11,0.0002283587111095997
2018-06-12,-6.239865521251442e-05
2018-06-13,-0.004720687270358237
2018-06-14,-0.0010272793627907895
2018-06-15,-0.003369574248828111
2018-06-18,-0.00410553180730433
2018-06-19,-0.011496152173139929
2018-06-20,-0.001716995711385283
2018-06-21,-0.007952921845695071
2018-06-22,0.0048725726362721655
2018-06-25,-0.013347353794264771
2018-06-26,0.0012496945826327988
2018-06-27,-0.006816241227344921
2018-06-28,0.004082536361962319
2018-06-29,0.0022860612368249544
2018-07-02,0.0014737310695889239
2018-07-03,-0.005445278995821368
2018-07-05,0.007525181967161787
2018-07-06,0.004094974672934182
2018-07-09,0.013088938754250767
2018-07-10,0.005774415018461099
2018-07-11,-0.00879670654116127
2018-07-12,0.009086531352621163
2018-07-13,0.0037921743638544836
2018-07-16,0.0017965738788119356
2018-07-17,0.0022155463528579222
2018-07-18,0.0031607795863959343
2018-07-19,-0.0053489232242105444
2018-07-20,-0.0002545775648825632
2018-07-23,-0.0005519200402626101
2018-07-24,0.007892034392821046
2018-07-25,0.0068204012837327355
2018-07-26,0.004445197935846856
2018-07-27,-0.002977614144298424
2018-07-30,-0.005666972835350448
2018-07-31,0.0042818233127375205
2018-08-01,-0.0032015948877766043
2018-08-02,-0.0003023687764225347
2018-08-03,0.00538652211915891
2018-08-06,0.0015552080446481487
2018-08-07,0.004969397530051767
2018-08-08,-0.0017620786828107526
2018-08-09,-0.0029127681145257878
2018-08-10,-0.00768701525474158
2018-08-13,-0.004955584457430384
2018-08-14,0.004455377291525675
2018-08-15,-0.005435185804920528
2018-08-16,0.01575049091239622
2018-08-17,0.004326891113985987
2018-08-20,0.0034815546160558153
2018-08-21,0.002469054549174121
2018-08-22,-0.003434608485341384
2018-08-23,-0.0029773969358366514
2018-08-24,0.005198161988993366
2018-08-27,0.010053799950456854
2018-08-28,0.0005519809834229061
2018-08-29,0.002323155919116804
2018-08-30,-0.005269001134887041
2018-08-31,-0.0008504128015723866
2018-09-04,-0.00047525242237322907
2018-09-05,0.0008673454413001824
2018-09-06,0.0008038080500361033
2018-09-07,-0.0030516416933730195
2018-09-10,-0.002294625445804499
2018-09-11,0.0044084744712897805
2018-09-12,0.0010727084074875215
2018-09-13,0.005656785471932491
2018-09-14,0.00033197011940244714
2018-09-17,-0.0035385948867431294
2018-09-18,0.007092354841816029
2018-09-19,0.006050179619009555
2018-09-20,0.009513860057609014
2018-09-21,0.0032456613513083266
2018-09-24,-0.006784797006749277
2018-09-25,-0.002629309172140437
2018-09-26,-0.004036342639626045
2018-09-27,0.0020712454854125983
2018-09-28,0.0006951932018068874
2018-10-01,0.007290729704122478
2018-10-02,0.004604988340410232
2018-10-03,0.0020337377684120916
2018-10-04,-0.007488714439053301
2018-10-05,-0.006776070597882988
2018-10-08,0.0015021907718031358
